msgID,autID,disID,theID,ts,texte
483,235,262,2,2017-07-21 04:22:59,"La chute de votre intervention dans la semaine 6 dit que la justice est symbolisée par une femme aux yeux bandés qui tient une balance en main 
 Pouvez vous commenter cette allégorie 
 Par ailleurs, j'aimerais avoir lus de détails sur les caractéristiques d'une violation des droits de l'homme, document ou vidéo certes la vidéo est parlante mais je ne suis très satisfait 
 J'ai appris qu'il y a le principe des 3 V, texte violé, violateur et victime, l’État avait il l'information de la violation 
 Quel est le délai raisonnable au delà duquel on peut affirmer que l’État n'a pas la volonté de rendre justice 
 Doit on aussi mentionner comme nous l'avions vu les trois obligations, respecter, protéger et mettre en œuvre 
 Je serai heureux d'avoir une documentation plus fournie 
 Cela me parait très important car nous avons souvent du mal à le faire dans nos rapports or l’État n'attend qu'une faille de qualification ou faite technique pour nous discréditer ou nous livrer à la vindicte populaire 
 Votre aide est atendue\n J'apprécie beaucoup cette formation de même que la stratégie utilisée : la vidéo, les entretiens avec les experts, la possibilité de rachat en cas de non validation des exercices etc. mais la version word n'est pas lisible, il serait intéressant de corriger cela 
 Dans l'espoir de vous lire \n"
484,37,263,2,2017-12-04 07:39:19,"Juste pour saluer tous les etudiants des droits humains, a inzone 
 J'ai une question que je voulais poser, dans la 5eme semaine, qui est intitulee:   est-ce que de nos jours les D.H est lie seulement juridiquement aux/vers les Etats"
485,231,241,2,2016-07-12 19:09:33,"Bonjour, je suis Nadira, j'ai 54 ans, je vis en France, à Metz en Moselle, je travaille avec des personnes qui demandent l'asile en France, je trouve ce cours passionnant"
486,213,92,2,2017-01-06 14:49:41,"Quelle est la suite de la reserve 
 C est preceisement au6emechapitre"
487,29,92,2,2017-01-03 16:40:54,C'est dans quelle leçon 
488,236,264,2,2017-08-14 01:46:19,"Je m'appelle, Laura, j'ai 27 ans, je suis Colombienne, je suis Journaliste avec une expérience dans le cadre de intervention et développement social à Bogota en Colombie 
 Depuis de deux ans j'habite à Paris, je suis étudiante étrangère et je cherche les études en sciences politiques.\n"
489,237,265,2,2017-07-21 05:46:18,"Selon le pacte international de décembre 1966, une comité de 18 membres est élu par l'assemblée générale de lONU pour une durée de 4 années, mais quel est son rôle  
   ce comité n 'est repris dans aucun des organes de l ONU, sert il d intermédiaire entre les états et les différents organes et son avis est il consultatif ou a t il un certain pouvoir "
490,238,211,2,2017-01-24 14:43:04,"Je pense que tu peux trouver en partie réponse à ta question dans la décision du Conseil constitutionnel en suivant le lien ci-dessous 
 Plusieurs QPC (questions prioritaires de constitutionnalité) ont déjà été posées à ce sujet depuis 2015, en voici une :"
491,34,266,2,2016-04-11 02:56:46,"Cher Monsieur Jérôme,  Au Brèsil, se adopte une tradition dualiste 
 Le congress il y a donc lieu d'approuver l'acord de droits de l'homme que le État son signataire 
 Le processus de consécration de reconnaissance du traité internationaux c'est la meme chose que les modifications constitutionnelles 
 Ils son plus fort que les lois ordinaires, parce que le quorum d'approbation du traité a de 3/5 du Congrès national 
 \n\n CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988     Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:   § 3º Os tratados e convenções internacionais sobre direitos humanos que forem aprovados, em cada Casa do Congresso Nacional, em dois turnos, por três quintos dos votos dos respectivos membros, serão equivalentes às emendas constitucionais 
 (Incluído pela Emenda Constitucional nº 45, de 2004)  Traduction:    CONSTITUTION DE LA RÉPUBLIQUE FÉDÉRALE DU BRÉSIL 1988 Art. 5ème Tous sont même avant la loi, sans distinction de n'importe quelle nature, étant garantis aux Brésiliens et les étrangers résidents dans le Pays l'inviolabilité du droit de la vie, de la liberté, à l'égalité, à la sécurité et la propriété, en termes suivants : § 3ème les traités et les conventions internationales sur les droits de l'homme qui sont approuvés, dans chaque Maison du Congrès national, dans deux changements, pour cinquièmes trois des votes des membres respectifs, seront équivalents aux amendements constitutionnels 
 (Inclus selon l'Amendement Constitutionnel Non. 45, de 2004)"
492,239,267,2,2017-07-21 06:30:56,"Bonjour 
 Il y a problem avec le link de la semaine 4     (Il y avait une erreur de charger le document PDF)  Merci"
493,240,88,2,2016-11-28 11:48:22,"Oui, il est passionnant, même s'il y a des bouquins de plus de 580 pages à lire!"
494,241,268,2,2018-10-31 09:12:30,"Bonjour ou Bon soir,cela depend ou vous etes 
 Je m'appelle Arakaza Arcade,Burundais mais actuallement refuge a kakuma exactemnet  au kenya depuis 2016"
495,52,88,2,2016-11-28 09:38:24,Bonjour je pense bien que le cours débute aujourd'hui 28/11/2016
496,242,163,2,2016-07-12 14:25:44,"Bonjour chers collègues, Je suis Alphonse Mwendelwa, de nationalité congolaise 
 Mes contacts sont  et +243997717723"
497,99,55,2,2016-12-14 09:49:05,"Nous savons qu'une fois que la RDCongo avait ratifiée les differentes conventions et traites internationales, ces lois internationales sont opposable 
 Mais face à deux mille trois cent quarante-trois cas de violations des droits de l’homme ont été enregistrés en République démocratique du Congo (RDC) au premier semestre 2016 
 Le Bureau conjoint des Nations unies pour les droits de l’homme (BCNUDH) a livré ce bilan dans son rapport publié mercredi 13 juillet à Kinshasa 
 Selon ce document des Nations unies, ces chiffres représentent une moyenne d’environ 390 violations des droits de l’homme par mois 
 La même source indique que ce bilan est en légère hausse par rapport à celui enregistré en 2015 lors de la période période allant de juillet à décembre 2015 
 Au cours de ce semestre, 2 396 violations ont été recensées 
 Les types de violations les plus documentées au cours du premier semestre 2016 sont les atteintes à l’intégrité physique avec 585 violations et 1 026 victimes 
 Après ces types de violations suivent les atteintes à la liberté et sécurité de la personne 
 Le Bureau conjoint note également 106 victimes d’exécutions extrajudiciaires perpétrées, selon lui,  par des agents de l’Etat 
 Il documente aussi 428 violations des droits de l’homme et des libertés fondamentales liées à des restrictions de l’espace démocratique 
 Les auteurs de ces violations se recrutent parmi les Forces armées de la RDC, la police nationale et les groupes armés 
 Le gouvernement de la RDCongo ne peut pas parler des droits d'ingerence 
 Ce principes appele les interventions des pays tiers pour proteger les droits des humains"
498,242,163,2,2016-07-12 14:24:44,"Bonjour chers collègues,  Je suis Alphonse Mwendelwa, de nationalité congolaise 
 Mes contacts sont  et +243997717723\n"
499,15,269,2,2017-07-21 05:30:20,"Le 19 et le 20 septembre 2016 en RDC, l'Opposition politique avait organisée une marche pour déposer un mémorandum à la Commission Électorale Nationale Indépendante , bien que l'Autorité urbaine était informée et avait pris acte, mais le cortège n'ayant pas atteint le point de rencontre, les éléments de la Police et de l'armée avaient réprimés sévèrement cette marche de l'opposition et aux conséquences aggravées soit plusieurs morts, des blessés graves voire même des gens brûlés dans les Permanences de certains Partis politiques tels que UDPS, des Permanences du PPRD, FONUS et de MLP incendiés et pillés ainsi que plusieurs arrestations 
 De  nombreuses réactions fusent à ces jours à travers la nation et la Communauté Internationale mais la dernière est celle de la Commission internationale de droits de l'Homme qui préconise une enquête indépendante et crédible sur cette repression et aussi de la Procureure de la Cour pénale Internationale qui n'avait pas hésité de prévenir les parties en conflits, les enquêtes dans le domaine concernant la CPI. Qu'en dites vous de cette procédure"
500,243,270,2,2018-01-01 16:28:07,"Bonjour 
 Je m'appelle safia , nigérienne de nationalité 
 J'ai un master2  en droit international privé"
501,81,271,2,2017-07-21 03:18:59,"Le\ncolonialisme a certainement été le théâtre d'atteintes majeures aux droits\nfondamentaux et au respect de la dignité humaine 
 Ces manquements graves sont\npartie intégrante de l'Histoire et de la mémoire des pays colonisateurs qu'ont\nété notamment la France et La Grande-Bretagne 
 Ces aberrations résultent d'un\nsystème de pensée que traduisent bien les propos d'Alexandre Mérignac auxquels\nnous avons été sensibilisés dans le cours 
 Cependant, en France, des\ncontemporains de ces expansions, hommes de devoir et engagés, en dénonçant les\nstratégies et les systèmes coloniaux, ont mis un éclairage sur les droits\nbafoués des colonisés 
 Je pense notamment au géographe libertaire Élisée Reclus\n(1830-1905) qui a clairement condamné les colonies d'exploitation 
 Dans celles-ci\nles systèmes agricoles traditionnels ont été détruits au profit des colons qui\nont ainsi grugé et réduit en quasi esclavage les populations natives 
 Voici\nce qu'il écrit à propos des habitants de l’Inde spoliés par les conquérants\nanglais :  ""\nLes famines fréquentes aux Indes sont dues moins au manque éventuel de pluies qu’à la dépendance absolue du malheureux rayot 
 [ 
 ] Le riz qui pourrait servir à sa nourriture est ensaché par lui-même et empilé dans les trains de marchandises pour les brasseries de bière et les menneries d’Europe, on spécule même sur sa misère pour diminuer chaque année son maigre salaire"" 
  [Élisée Reclus-L'homme et la Terre- t 
 VI, p 
 305-306-Librairie universelle de Paris, 6 vol. 1905-1908 ] 
  Je\npense que des témoignages clairvoyants et honnêtes, comme celui-ci, ont\ncertainement contribué à faire évoluer les esprits vers une plus juste\nconsidération des droits inaliénables des Hommes, et ont préparé les sursauts\nqui se concrétiseront plus tard en indépendance 
 N'est-ce\npas votre avis"
502,244,272,2,2017-07-21 07:18:56,"Je m'appelle Geraldine, J ai 28 ans Je suis  intéresse par cette cours de Droit de l'homme, Je suis Rwandaise j'ai assisté aux atrocités  du génocide de Tutsi 1994 au Rwanda , et ensuite J'ai travaillee dans un camp des refugies du RDC,Je pense que ce cour est très intéressant ,et J' espère que me permettra d'apprendre beaucoup de chose en matière de protection  des droit de l homme "
503,26,141,2,2017-07-19 16:09:25,"A mon avis, toute personne qui n'est pas d'accord avec la manière dont il est gouverné de manifester pacifiquement son désaccord 
 Dans ce cas, les pouvoirs publics n'ont pas à arguer d'une quelconque trouble à l'ordre public pour restreindre les libertés fondamentales 
 Le faire, c'est violer le droit à la libre expression des citoyens 
 Si vous relisez certaines parties du cours de la semaine 3 et 4, vous en ferez une nette opinion de cette violation par les pouvoirs politiques des droits de l'homme"
504,162,273,2,2016-08-15 23:57:31,"Bonjour David, Je ne suis pas encore rendue à cette partie de la semaine 2 
 Le sujet semble intéressant et j'ai hâte d'y arriver 
 J'espère pouvoir vous éclairer sur le sujet quand j'aurai terminé cette partie 
 D'ici là, bonne semaine"
505,245,57,2,2016-12-02 12:54:32,"Je crois que cette situation peut être apportée de différentes «côtés»: 1) Vision culturelle: ici nous nous référons à l'éducation 
 2) Vision institutionnelle: ici, nous entendons l'activisme parmi les institutions, qu'elles soient publiques (État) et privés (ONG) 3) la vision de la cour: le renforcement et l'utilisation de la jurisprudence de réaffirmer et de renforcer la validité et le caractère exécutoire de la Déclaration 
 PD: Sorry, my french es really bad :("
506,246,274,2,2017-07-21 04:22:27,"Bonjour à tous, Je suis Guillaume LANGAMVARE 
 Ivoirien et je vis à Abidjan.\n C’est depuis\nseptembre 2002 que je suis devenu Coordonnateur de Projet au sein du bureau de\nplanification et de développement de la congrégation des Salésiens de Don\nBosco 
 Je possède une combinaison de compétences universitaires et professionnelles en matière de planification basée sur les droits de l'homme,\net je me suis forgé une expérience sous régionale dans l’identification, la\ngestion administrative et financière ainsi que le suivi-évaluation des projets\nde développement 
 Mes fonctions concernent pratiquement toutes les phases de la gestion\ndu cycle de projet"
